Key,Date,Locations,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice,NetStock,Lagged_Sales,Sales_MA_3,Sales_MA_6,Sales_MA_12,Agent_1,Agent_2,Agent_3,Agent_4,Agent_5,Location_AHMEDABAD,Location_AMBALA,Location_BANGALORE,Location_CALCUTTA,Location_CHANDIGARH,Location_CHENNAI,Location_DEHRADUN,Location_DELHI,Location_ERNAKULAM,Location_GHAZIABAD,Location_HYDERABAD,Location_KANPUR,Location_MUMBAI,Location_PARWANOO,Location_ZIRAKPUR
38292CALCUTTA AGENT 4PROD D,2004-11,CALCUTTA,CPASF,PROD D,800,1940,720,1438,10.52,1860,640.0,693.3333333333334,606.6666666666666,810.8333333333334,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38322CALCUTTA AGENT 4PROD D,2004-12,CALCUTTA,CPASF,PROD D,800,1860,2160,1188,10.52,3220,800.0,746.6666666666666,640.0,608.3333333333334,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38353CALCUTTA AGENT 4PROD D,2005-01,CALCUTTA,CPASF,PROD D,240,3220,0,900,10.52,2980,800.0,613.3333333333334,560.0,595.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38384CALCUTTA AGENT 4PROD D,2005-02,CALCUTTA,CPASF,PROD D,720,2900,0,493,10.52,2180,240.0,586.6666666666666,640.0,648.3333333333334,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38412CALCUTTA AGENT 4PROD D,2005-03,CALCUTTA,CPASF,PROD D,560,2180,0,475,10.52,1620,720.0,506.6666666666667,626.6666666666666,676.6666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38443CALCUTTA AGENT 4PROD D,2005-04,CALCUTTA,CPASF,PROD D,770,1620,400,1205,10.52,1250,560.0,683.3333333333334,648.3333333333334,647.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38473CALCUTTA AGENT 4PROD D,2005-05,CALCUTTA,CPASF,PROD D,800,1250,160,923,10.52,610,770.0,710.0,648.3333333333334,627.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38504CALCUTTA AGENT 4PROD D,2005-06,CALCUTTA,CPASF,PROD D,740,610,2720,1707,10.52,2590,800.0,770.0,638.3333333333334,639.1666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38534CALCUTTA AGENT 4PROD D,2005-07,CALCUTTA,CPASF,PROD D,640,2590,720,1704,10.3,2670,740.0,726.6666666666666,705.0,632.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38565CALCUTTA AGENT 4PROD D,2005-08,CALCUTTA,CPASF,PROD D,720,2670,0,1478,10.3,1950,640.0,700.0,705.0,672.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38596CALCUTTA AGENT 4PROD D,2005-09,CALCUTTA,CPASF,PROD D,480,1950,2880,2056,10.3,4350,720.0,613.3333333333334,691.6666666666666,659.1666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38626CALCUTTA AGENT 4PROD D,2005-10,CALCUTTA,CPASF,PROD D,1200,4350,80,2433,10.3,3230,480.0,800.0,763.3333333333334,705.8333333333334,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38657CALCUTTA AGENT 4PROD D,2005-11,CALCUTTA,CPASF,PROD D,1990,3230,0,1500,10.52,1240,1200.0,1223.3333333333333,961.6666666666666,805.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38687CALCUTTA AGENT 4PROD D,2005-12,CALCUTTA,CPASF,PROD D,1120,1240,3440,3132,10.3,3560,1990.0,1436.6666666666667,1025.0,831.6666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38718CALCUTTA AGENT 4PROD D,2006-01,CALCUTTA,CPASF,PROD D,480,3560,4000,2600,10.3,7080,1120.0,1196.6666666666667,998.3333333333334,851.6666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38749CALCUTTA AGENT 4PROD D,2006-02,CALCUTTA,CPASF,PROD D,880,7080,0,2785,10.3,6200,480.0,826.6666666666666,1025.0,865.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38777CALCUTTA AGENT 4PROD D,2006-03,CALCUTTA,CPASF,PROD D,800,6200,80,756,10.3,5480,880.0,720.0,1078.3333333333333,885.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38808CALCUTTA AGENT 4PROD D,2006-04,CALCUTTA,CPASF,PROD D,1680,5480,80,723,10.3,3880,800.0,1120.0,1158.3333333333333,960.8333333333334,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38838CALCUTTA AGENT 4PROD D,2006-05,CALCUTTA,CPASF,PROD D,1170,3880,400,790,10.52,3110,1680.0,1216.6666666666667,1021.6666666666666,991.6666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38869CALCUTTA AGENT 4PROD D,2006-06,CALCUTTA,CPASF,PROD D,1360,3110,0,855,10.3,1750,1170.0,1403.3333333333333,1061.6666666666667,1043.3333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38899CALCUTTA AGENT 4PROD D,2006-07,CALCUTTA,CPASF,PROD D,1330,1750,80,1245,10.52,500,1360.0,1286.6666666666667,1203.3333333333333,1100.8333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38930CALCUTTA AGENT 4PROD D,2006-08,CALCUTTA,CPASF,PROD D,1120,500,1120,630,10.38,500,1330.0,1270.0,1243.3333333333333,1134.1666666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38961CALCUTTA AGENT 4PROD D,2006-09,CALCUTTA,CPASF,PROD D,1710,500,1440,660,10.52,230,1120.0,1386.6666666666667,1395.0,1236.6666666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38991CALCUTTA AGENT 4PROD D,2006-10,CALCUTTA,CPASF,PROD D,1440,230,2880,1269,10.38,1670,1710.0,1423.3333333333333,1355.0,1256.6666666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39022CALCUTTA AGENT 4PROD D,2006-11,CALCUTTA,CPASF,PROD D,1330,1670,0,2191,10.38,340,1440.0,1493.3333333333333,1381.6666666666667,1201.6666666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39052CALCUTTA AGENT 4PROD D,2006-12,CALCUTTA,CPASF,PROD D,2330,340,4160,1889,10.38,2170,1330.0,1700.0,1543.3333333333333,1302.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37987CALCUTTA AGENT 1PROD D,2004-01,CALCUTTA,CPASF,PROD D,210,380,1120,2073,9.220272161741837,1290,2330.0,1290.0,1356.6666666666667,1280.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38018CALCUTTA AGENT 1PROD D,2004-02,CALCUTTA,CPASF,PROD D,650,1290,40,1311,9.220272161741837,680,210.0,1063.3333333333333,1278.3333333333333,1260.8333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38047CALCUTTA AGENT 1PROD D,2004-03,CALCUTTA,CPASF,PROD D,820,680,4000,144,9.220272161741837,3860,650.0,560.0,1130.0,1262.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38078CALCUTTA AGENT 1PROD D,2004-04,CALCUTTA,CPASF,PROD D,970,3860,0,2930,8.8,2890,820.0,813.3333333333334,1051.6666666666667,1203.3333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38108CALCUTTA AGENT 1PROD D,2004-05,CALCUTTA,CPASF,PROD D,680,2890,1200,2332,8.8,3410,970.0,823.3333333333334,943.3333333333334,1162.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38139CALCUTTA AGENT 1PROD D,2004-06,CALCUTTA,CPASF,PROD D,1040,3410,0,1428,8.8,2370,680.0,896.6666666666666,728.3333333333334,1135.8333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38169CALCUTTA AGENT 1PROD D,2004-07,CALCUTTA,CPASF,PROD D,1340,2370,2000,914,8.8,3030,1040.0,1020.0,916.6666666666666,1136.6666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38200CALCUTTA AGENT 1PROD D,2004-08,CALCUTTA,CPASF,PROD D,1710,1830,0,1740,10.52,120,1340.0,1363.3333333333333,1093.3333333333333,1185.8333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38231CALCUTTA AGENT 1PROD D,2004-09,CALCUTTA,CPASF,PROD D,520,120,400,167,10.52,0,1710.0,1190.0,1043.3333333333333,1086.6666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38261CALCUTTA AGENT 1PROD D,2004-10,CALCUTTA,CPASF,PROD D,2880,0,5280,1295,10.52,2400,520.0,1703.3333333333333,1361.6666666666667,1206.6666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38292CALCUTTA AGENT 1PROD D,2004-11,CALCUTTA,CPASF,PROD D,2320,2400,2000,1402,10.52,2080,2880.0,1906.6666666666667,1635.0,1289.1666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38322CALCUTTA AGENT 1PROD D,2004-12,CALCUTTA,CPASF,PROD D,3380,2080,1520,1158,10.52,220,2320.0,2860.0,2025.0,1376.6666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38353CALCUTTA AGENT 1PROD D,2005-01,CALCUTTA,CPASF,PROD D,720,220,4000,1440,10.52,3500,3380.0,2140.0,1921.6666666666667,1419.1666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38384CALCUTTA AGENT 1PROD D,2005-02,CALCUTTA,CPASF,PROD D,1360,3500,0,1654,10.52,2140,720.0,1820.0,1863.3333333333333,1478.3333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38412CALCUTTA AGENT 1PROD D,2005-03,CALCUTTA,CPASF,PROD D,2050,2140,1280,1592,10.52,1370,1360.0,1376.6666666666667,2118.3333333333335,1580.8333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38443CALCUTTA AGENT 1PROD D,2005-04,CALCUTTA,CPASF,PROD D,3610,1370,4800,2162,10.52,2560,2050.0,2340.0,2240.0,1800.8333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38473CALCUTTA AGENT 1PROD D,2005-05,CALCUTTA,CPASF,PROD D,2560,2560,0,1574,10.52,0,3610.0,2740.0,2280.0,1957.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38504CALCUTTA AGENT 1PROD D,2005-06,CALCUTTA,CPASF,PROD D,3280,0,3280,3225,10.3,0,2560.0,3150.0,2263.3333333333335,2144.1666666666665,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38534CALCUTTA AGENT 1PROD D,2005-07,CALCUTTA,CPASF,PROD D,9590,0,9600,5716,10.3,10,3280.0,5143.333333333333,3741.6666666666665,2831.6666666666665,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38565CALCUTTA AGENT 1PROD D,2005-08,CALCUTTA,CPASF,PROD D,2910,10,4320,2452,10.3,1420,9590.0,5260.0,4000.0,2931.6666666666665,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38596CALCUTTA AGENT 1PROD D,2005-09,CALCUTTA,CPASF,PROD D,3640,1420,5680,4000,10.3,3460,2910.0,5380.0,4265.0,3191.6666666666665,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38626CALCUTTA AGENT 1PROD D,2005-10,CALCUTTA,CPASF,PROD D,2960,3390,8000,4340,10.3,8430,3640.0,3170.0,4156.666666666667,3198.3333333333335,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38657CALCUTTA AGENT 1PROD D,2005-11,CALCUTTA,CPASF,PROD D,3730,8430,0,1339,10.3,4700,2960.0,3443.3333333333335,4351.666666666667,3315.8333333333335,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38687CALCUTTA AGENT 1PROD D,2005-12,CALCUTTA,CPASF,PROD D,7640,1660,6000,3510,10.3,20,3730.0,4776.666666666667,5078.333333333333,3670.8333333333335,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38718CALCUTTA AGENT 1PROD D,2006-01,CALCUTTA,CPASF,PROD D,2000,20,6000,2918,10.3,4020,7640.0,4456.666666666667,3813.3333333333335,3777.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38749CALCUTTA AGENT 1PROD D,2006-02,CALCUTTA,CPASF,PROD D,1680,4020,0,2653,10.3,2340,2000.0,3773.3333333333335,3608.3333333333335,3804.1666666666665,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38777CALCUTTA AGENT 1PROD D,2006-03,CALCUTTA,CPASF,PROD D,2080,2340,6130,4522,10.3,6390,1680.0,1920.0,3348.3333333333335,3806.6666666666665,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38808CALCUTTA AGENT 1PROD D,2006-04,CALCUTTA,CPASF,PROD D,4280,6390,2000,3253,10.3,4110,2080.0,2680.0,3568.3333333333335,3862.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38838CALCUTTA AGENT 1PROD D,2006-05,CALCUTTA,CPASF,PROD D,4930,4110,2800,3030,10.3,1980,4280.0,3763.3333333333335,3768.3333333333335,4060.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38869CALCUTTA AGENT 1PROD D,2006-06,CALCUTTA,CPASF,PROD D,7870,1980,9520,3152,10.3,3630,4930.0,5693.333333333333,3806.6666666666665,4442.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38899CALCUTTA AGENT 1PROD D,2006-07,CALCUTTA,CPASF,PROD D,5440,3630,9200,16715,10.3,7390,7870.0,6080.0,4380.0,4096.666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38930CALCUTTA AGENT 1PROD D,2006-08,CALCUTTA,CPASF,PROD D,2640,4240,0,8314,10.3,1600,5440.0,5316.666666666667,4540.0,4074.1666666666665,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38961CALCUTTA AGENT 1PROD D,2006-09,CALCUTTA,CPASF,PROD D,3280,1600,6200,7237,10.38,4520,2640.0,3786.6666666666665,4740.0,4044.1666666666665,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38991CALCUTTA AGENT 1PROD D,2006-10,CALCUTTA,CPASF,PROD D,2500,4280,3360,3930,10.38,5140,3280.0,2806.6666666666665,4443.333333333333,4005.8333333333335,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39022CALCUTTA AGENT 1PROD D,2006-11,CALCUTTA,CPASF,PROD D,3680,5140,4000,5764,10.38,5460,2500.0,3153.3333333333335,4235.0,4001.6666666666665,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39052CALCUTTA AGENT 1PROD D,2006-12,CALCUTTA,CPASF,PROD D,3460,5460,5360,8443,10.38,7360,3680.0,3213.3333333333335,3500.0,3653.3333333333335,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37987CALCUTTA AGENT 5PROD D,2004-01,CALCUTTA,CPASF,PROD D,180,285,1200,2052,9.220272161741837,1305,3460.0,2440.0,2623.3333333333335,3501.6666666666665,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38018CALCUTTA AGENT 5PROD D,2004-02,CALCUTTA,CPASF,PROD D,270,1305,0,1297,9.220272161741837,1035,180.0,1303.3333333333333,2228.3333333333335,3384.1666666666665,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38047CALCUTTA AGENT 5PROD D,2004-03,CALCUTTA,CPASF,PROD D,210,1035,2000,322,9.220272161741837,2825,270.0,220.0,1716.6666666666667,3228.3333333333335,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38078CALCUTTA AGENT 5PROD D,2004-04,CALCUTTA,CPASF,PROD D,470,2825,0,350,8.8,2355,210.0,316.6666666666667,1378.3333333333333,2910.8333333333335,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38108CALCUTTA AGENT 5PROD D,2004-05,CALCUTTA,CPASF,PROD D,260,2355,0,278,8.8,2095,470.0,313.3333333333333,808.3333333333334,2521.6666666666665,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38139CALCUTTA AGENT 5PROD D,2004-06,CALCUTTA,CPASF,PROD D,300,2095,800,510,8.8,2595,260.0,343.3333333333333,281.6666666666667,1890.8333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38169CALCUTTA AGENT 5PROD D,2004-07,CALCUTTA,CPASF,PROD D,840,2595,15,1306,8.8,1770,300.0,466.6666666666667,391.6666666666667,1507.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38200CALCUTTA AGENT 5PROD D,2004-08,CALCUTTA,CPASF,PROD D,970,970,0,870,10.52,0,840.0,703.3333333333334,508.3333333333333,1368.3333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38231CALCUTTA AGENT 5PROD D,2004-09,CALCUTTA,CPASF,PROD D,960,0,1840,647,10.52,880,970.0,923.3333333333334,633.3333333333334,1175.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38261CALCUTTA AGENT 5PROD D,2004-10,CALCUTTA,CPASF,PROD D,880,880,0,495,10.52,0,960.0,936.6666666666666,701.6666666666666,1040.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38292CALCUTTA AGENT 5PROD D,2004-11,CALCUTTA,CPASF,PROD D,1760,0,2240,536,10.52,480,880.0,1200.0,951.6666666666666,880.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38322CALCUTTA AGENT 5PROD D,2004-12,CALCUTTA,CPASF,PROD D,1120,480,4160,443,10.52,3520,1760.0,1253.3333333333333,1088.3333333333333,685.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38353CALCUTTA AGENT 5PROD D,2005-01,CALCUTTA,CPASF,PROD D,420,3520,0,1800,10.52,3100,1120.0,1100.0,1018.3333333333334,705.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38384CALCUTTA AGENT 5PROD D,2005-02,CALCUTTA,CPASF,PROD D,370,3100,0,909,10.52,2730,420.0,636.6666666666666,918.3333333333334,713.3333333333334,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38412CALCUTTA AGENT 5PROD D,2005-03,CALCUTTA,CPASF,PROD D,330,2730,0,875,10.52,2400,370.0,373.3333333333333,813.3333333333334,723.3333333333334,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38443CALCUTTA AGENT 5PROD D,2005-04,CALCUTTA,CPASF,PROD D,530,2400,0,1092,10.52,1870,330.0,410.0,755.0,728.3333333333334,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38473CALCUTTA AGENT 5PROD D,2005-05,CALCUTTA,CPASF,PROD D,1010,1870,0,759,10.52,860,530.0,623.3333333333334,630.0,790.8333333333334,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38504CALCUTTA AGENT 5PROD D,2005-06,CALCUTTA,CPASF,PROD D,820,860,0,2130,10.52,40,1010.0,786.6666666666666,580.0,834.1666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38534CALCUTTA AGENT 5PROD D,2005-07,CALCUTTA,CPASF,PROD D,780,40,2640,1717,10.3,1900,820.0,870.0,640.0,829.1666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38565CALCUTTA AGENT 5PROD D,2005-08,CALCUTTA,CPASF,PROD D,560,1900,0,1213,10.3,1340,780.0,720.0,671.6666666666666,795.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38596CALCUTTA AGENT 5PROD D,2005-09,CALCUTTA,CPASF,PROD D,910,1340,0,1214,10.3,430,560.0,750.0,768.3333333333334,790.8333333333334,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38626CALCUTTA AGENT 5PROD D,2005-10,CALCUTTA,CPASF,PROD D,2060,430,4000,1191,10.3,2370,910.0,1176.6666666666667,1023.3333333333334,889.1666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38657CALCUTTA AGENT 5PROD D,2005-11,CALCUTTA,CPASF,PROD D,950,2370,2080,1506,10.3,3500,2060.0,1306.6666666666667,1013.3333333333334,821.6666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38687CALCUTTA AGENT 5PROD D,2005-12,CALCUTTA,CPASF,PROD D,1650,3500,1600,1500,10.3,3450,950.0,1553.3333333333333,1151.6666666666667,865.8333333333334,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38718CALCUTTA AGENT 5PROD D,2006-01,CALCUTTA,CPASF,PROD D,450,3450,1600,1500,10.52,4600,1650.0,1016.6666666666666,1096.6666666666667,868.3333333333334,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38749CALCUTTA AGENT 5PROD D,2006-02,CALCUTTA,CPASF,PROD D,390,4600,0,1600,10.3,4210,450.0,830.0,1068.3333333333333,870.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38777CALCUTTA AGENT 5PROD D,2006-03,CALCUTTA,CPASF,PROD D,860,4210,0,1379,10.3,3350,390.0,566.6666666666666,1060.0,914.1666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38808CALCUTTA AGENT 5PROD D,2006-04,CALCUTTA,CPASF,PROD D,1100,3350,0,1400,10.3,2250,860.0,783.3333333333334,900.0,961.6666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38838CALCUTTA AGENT 5PROD D,2006-05,CALCUTTA,CPASF,PROD D,2040,2250,0,1000,10.3,210,1100.0,1333.3333333333333,1081.6666666666667,1047.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38869CALCUTTA AGENT 5PROD D,2006-06,CALCUTTA,CPASF,PROD D,1370,210,2160,1054,10.3,1000,2040.0,1503.3333333333333,1035.0,1093.3333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38899CALCUTTA AGENT 5PROD D,2006-07,CALCUTTA,CPASF,PROD D,1286,1000,2000,1245,10.52,1714,1370.0,1565.3333333333333,1174.3333333333333,1135.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38930CALCUTTA AGENT 5PROD D,2006-08,CALCUTTA,CPASF,PROD D,1430,1714,0,1958,10.3,284,1286.0,1362.0,1347.6666666666667,1208.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38961CALCUTTA AGENT 5PROD D,2006-09,CALCUTTA,CPASF,PROD D,1400,284,1360,1000,10.38,244,1430.0,1372.0,1437.6666666666667,1248.8333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38991CALCUTTA AGENT 5PROD D,2006-10,CALCUTTA,CPASF,PROD D,1650,244,3600,1500,10.38,2194,1400.0,1493.3333333333333,1529.3333333333333,1214.6666666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39022CALCUTTA AGENT 5PROD D,2006-11,CALCUTTA,CPASF,PROD D,1430,2194,0,1868,10.38,764,1650.0,1493.3333333333333,1427.6666666666667,1254.6666666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39052CALCUTTA AGENT 5PROD D,2006-12,CALCUTTA,CPASF,PROD D,1690,764,960,1824,10.38,34,1430.0,1590.0,1481.0,1258.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37987CHANDIGARH AGENT 1PROD D,2004-01,CHANDIGARH,CPASF,PROD D,80,1360,2640,5065,9.220272161741837,3920,1690.0,1066.6666666666667,1280.0,1227.1666666666667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38018CHANDIGARH AGENT 1PROD D,2004-02,CHANDIGARH,CPASF,PROD D,320,3120,0,3202,9.220272161741837,2800,80.0,696.6666666666666,1095.0,1221.3333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38047CHANDIGARH AGENT 1PROD D,2004-03,CHANDIGARH,CPASF,PROD D,320,2800,0,731,9.220272161741837,2480,320.0,240.0,915.0,1176.3333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38078CHANDIGARH AGENT 1PROD D,2004-04,CHANDIGARH,CPASF,PROD D,560,2480,0,3872,8.8,1920,320.0,400.0,733.3333333333334,1131.3333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38108CHANDIGARH AGENT 1PROD D,2004-05,CHANDIGARH,CPASF,PROD D,960,1920,320,3784,8.8,1280,560.0,613.3333333333334,655.0,1041.3333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38139CHANDIGARH AGENT 1PROD D,2004-06,CHANDIGARH,CPASF,PROD D,960,480,1120,612,8.8,640,960.0,826.6666666666666,533.3333333333334,1007.1666666666666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38169CHANDIGARH AGENT 1PROD D,2004-07,CHANDIGARH,CPASF,PROD D,960,640,1600,6256,8.8,1280,960.0,960.0,680.0,980.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38200CHANDIGARH AGENT 1PROD D,2004-08,CHANDIGARH,CPASF,PROD D,400,80,1520,4002,10.52,1200,960.0,773.3333333333334,693.3333333333334,894.1666666666666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38231CHANDIGARH AGENT 1PROD D,2004-09,CHANDIGARH,CPASF,PROD D,560,1120,2160,1335,10.52,2720,400.0,640.0,733.3333333333334,824.1666666666666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
