Key,Date,Locations,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice,NetStock,Lagged_Sales,Sales_MA_3,Sales_MA_6,Sales_MA_12,Agent_1,Agent_2,Agent_3,Agent_4,Agent_5,Location_AHMEDABAD,Location_AMBALA,Location_BANGALORE,Location_CALCUTTA,Location_CHANDIGARH,Location_CHENNAI,Location_DEHRADUN,Location_DELHI,Location_ERNAKULAM,Location_GHAZIABAD,Location_HYDERABAD,Location_KANPUR,Location_MUMBAI,Location_PARWANOO,Location_ZIRAKPUR
38139AMBALA AGENT 1PROD A,2004-06,AMBALA,CPMNT,PROD A,112320,94080,78080,329028,8.419263456090652,59840,112320.0,106453.33333333333,118613.33333333333,1016806.6666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38169AMBALA AGENT 1PROD A,2004-07,AMBALA,CPMNT,PROD A,157420,59840,169300,286976,8.419263456090652,71720,112320.0,127353.33333333333,115996.66666666667,785550.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38200AMBALA AGENT 1PROD A,2004-08,AMBALA,CPMNT,PROD A,174700,71720,172260,325151,8.419263456090652,69280,157420.0,148146.66666666666,126446.66666666667,654775.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38231AMBALA AGENT 1PROD A,2004-09,AMBALA,CPMNT,PROD A,182600,69280,194500,160196,8.419263456090652,81180,174700.0,171573.33333333334,139013.33333333334,595200.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38261AMBALA AGENT 1PROD A,2004-10,AMBALA,CPMNT,PROD A,207000,78180,208500,164169,8.419263456090652,79680,182600.0,188100.0,157726.66666666666,480033.3333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38292AMBALA AGENT 1PROD A,2004-11,AMBALA,CPMNT,PROD A,174000,78680,204000,175574,8.419263456090652,108680,207000.0,187866.66666666666,168006.66666666666,264533.3333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38322AMBALA AGENT 1PROD A,2004-12,AMBALA,CPMNT,PROD A,211500,92680,163000,157357,8.419263456090652,44180,174000.0,197500.0,184536.66666666666,151575.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38353AMBALA AGENT 1PROD A,2005-01,AMBALA,CPMNT,PROD A,207000,44680,211000,178093,8.419263456090652,48680,211500.0,197500.0,192800.0,154398.33333333334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38384AMBALA AGENT 1PROD A,2005-02,AMBALA,CPMNT,PROD A,217000,48680,190500,188100,8.419263456090652,22180,207000.0,211833.33333333334,199850.0,163148.33333333334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38412AMBALA AGENT 1PROD A,2005-03,AMBALA,CPMNT,PROD A,155000,22180,246000,155263,8.419263456090652,113180,217000.0,193000.0,195250.0,167131.66666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38443AMBALA AGENT 1PROD A,2005-04,AMBALA,CPMNT,PROD A,248280,113180,232780,224262,8.419263456090652,97680,155000.0,206760.0,202130.0,179928.33333333334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38473AMBALA AGENT 1PROD A,2005-05,AMBALA,CPMNT,PROD A,237000,82680,190000,173278,8.419263456090652,35680,248280.0,213426.66666666666,212630.0,190318.33333333334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38504AMBALA AGENT 1PROD A,2005-06,AMBALA,CPMNT,PROD A,255500,16680,318000,210907,8.419263456090652,79180,237000.0,246926.66666666666,219963.33333333334,202250.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38534AMBALA AGENT 1PROD A,2005-07,AMBALA,CPMNT,PROD A,123500,43180,253000,320264,3.25,172680,255500.0,205333.33333333334,206046.66666666666,199423.33333333334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38565AMBALA AGENT 1PROD A,2005-08,AMBALA,CPMNT,PROD A,270680,162680,125000,429855,8.419263456090652,17000,123500.0,216560.0,214993.33333333334,207421.66666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38596AMBALA AGENT 1PROD A,2005-09,AMBALA,CPMNT,PROD A,360820,0,407500,206000,8.419263456090652,46680,270680.0,251666.66666666666,249296.66666666666,222273.33333333334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38626AMBALA AGENT 1PROD A,2005-10,AMBALA,CPMNT,PROD A,284500,11680,572500,650000,8.419263456090652,299680,360820.0,305333.3333333333,255333.33333333334,228731.66666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38657AMBALA AGENT 1PROD A,2005-11,AMBALA,CPMNT,PROD A,322000,257180,262500,235000,8.419263456090652,197680,284500.0,322440.0,269500.0,241065.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38687AMBALA AGENT 1PROD A,2005-12,AMBALA,CPMNT,PROD A,360500,196680,325500,350000,8.419263456090652,161680,322000.0,322333.3333333333,287000.0,253481.66666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38718AMBALA AGENT 1PROD A,2006-01,AMBALA,CPMNT,PROD A,356250,161680,475000,295573,8.419263456090652,280430,360500.0,346250.0,325791.6666666667,265919.1666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38749AMBALA AGENT 1PROD A,2006-02,AMBALA,CPMNT,PROD A,365500,240430,575000,345000,8.419263456090652,449930,356250.0,360750.0,341595.0,278294.1666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38777AMBALA AGENT 1PROD A,2006-03,AMBALA,CPMNT,PROD A,301500,344930,300000,575271,8.419263456090652,343430,365500.0,341083.3333333333,331708.3333333333,290502.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38808AMBALA AGENT 1PROD A,2006-04,AMBALA,CPMNT,PROD A,490530,343430,250000,355982,8.419263456090652,102900,301500.0,385843.3333333333,366046.6666666667,310690.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38838AMBALA AGENT 1PROD A,2006-05,AMBALA,CPMNT,PROD A,451600,102900,627500,273442,8.419263456090652,278800,490530.0,414543.3333333333,387646.6666666667,328573.3333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38869AMBALA AGENT 1PROD A,2006-06,AMBALA,CPMNT,PROD A,454000,278800,477000,437223,8.419263456090652,301800,451600.0,465376.6666666667,403230.0,345115.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38899AMBALA AGENT 1PROD A,2006-07,AMBALA,CPMNT,PROD A,511000,201800,525000,321329,8.419263456090652,215800,454000.0,472200.0,429021.6666666667,377406.6666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38930AMBALA AGENT 1PROD A,2006-08,AMBALA,CPMNT,PROD A,453500,215800,450000,561992,8.419263456090652,212300,511000.0,472833.3333333333,443688.3333333333,392641.6666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38961AMBALA AGENT 1PROD A,2006-09,AMBALA,CPMNT,PROD A,517000,212300,458000,540545,8.419263456090652,153300,453500.0,493833.3333333333,479605.0,405656.6666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38991AMBALA AGENT 1PROD A,2006-10,AMBALA,CPMNT,PROD A,439500,134300,825000,533683,8.419263456090652,519800,517000.0,470000.0,471100.0,418573.3333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39022AMBALA AGENT 1PROD A,2006-11,AMBALA,CPMNT,PROD A,539800,499800,400000,399605,8.419263456090652,360000,439500.0,498766.6666666667,485800.0,436723.3333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39052AMBALA AGENT 1PROD A,2006-12,AMBALA,CPMNT,PROD A,558000,360000,550000,595604,8.419263456090652,352000,539800.0,512433.3333333333,503133.3333333333,453181.6666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37987BANGALORE AGENT 1PROD A,2004-01,BANGALORE,CPMNT,PROD A,572800,0,588160,243808,8.419263456090652,15360,558000.0,556866.6666666666,513433.3333333333,471227.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38018BANGALORE AGENT 1PROD A,2004-02,BANGALORE,CPMNT,PROD A,179840,7680,229120,128539,8.419263456090652,56960,572800.0,436880.0,467823.3333333333,455755.8333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38047BANGALORE AGENT 1PROD A,2004-03,BANGALORE,CPMNT,PROD A,147520,56960,91200,111951,8.419263456090652,640,179840.0,300053.3333333333,406243.3333333333,442924.1666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38078BANGALORE AGENT 1PROD A,2004-04,BANGALORE,CPMNT,PROD A,407680,1280,539520,722376,3.2,133120,147520.0,245013.33333333334,400940.0,436020.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38108BANGALORE AGENT 1PROD A,2004-05,BANGALORE,CPMNT,PROD A,446720,133120,314420,635552,3.2,820,407680.0,333973.3333333333,385426.6666666667,435613.3333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38139BANGALORE AGENT 1PROD A,2004-06,BANGALORE,CPMNT,PROD A,340800,410,374720,388852,3.2,34330,446720.0,398400.0,349226.6666666667,426180.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38169BANGALORE AGENT 1PROD A,2004-07,BANGALORE,CPMNT,PROD A,673920,68660,605280,616464,3.2,20,340800.0,487146.6666666667,366080.0,439756.6666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38200BANGALORE AGENT 1PROD A,2004-08,BANGALORE,CPMNT,PROD A,363660,10,664698,465403,3.25,301048,673920.0,459460.0,396716.6666666667,432270.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38231BANGALORE AGENT 1PROD A,2004-09,BANGALORE,CPMNT,PROD A,330000,76048,345000,360844,3.25,91048,363660.0,455860.0,427130.0,416686.6666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38261BANGALORE AGENT 1PROD A,2004-10,BANGALORE,CPMNT,PROD A,631000,182096,914000,732446,3.25,465096,330000.0,441553.3333333333,464350.0,432645.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38292BANGALORE AGENT 1PROD A,2004-11,BANGALORE,CPMNT,PROD A,360000,195048,462000,337804,3.25,297048,631000.0,440333.3333333333,449896.6666666667,417661.6666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38322BANGALORE AGENT 1PROD A,2004-12,BANGALORE,CPMNT,PROD A,707560,594096,550000,603898,3.25,436536,360000.0,566186.6666666666,511023.3333333333,430125.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38353BANGALORE AGENT 1PROD A,2005-01,BANGALORE,CPMNT,PROD A,339500,218268,319733,304290,3.25,198501,707560.0,469020.0,455286.6666666667,410683.3333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38384BANGALORE AGENT 1PROD A,2005-02,BANGALORE,CPMNT,PROD A,683000,396002,537000,567210,3.25,250002,339500.0,576686.6666666666,508510.0,452613.3333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38412BANGALORE AGENT 1PROD A,2005-03,BANGALORE,CPMNT,PROD A,556000,250002,510000,532236,3.25,204002,683000.0,526166.6666666666,546176.6666666666,486653.3333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38443BANGALORE AGENT 1PROD A,2005-04,BANGALORE,CPMNT,PROD A,818000,203606,725000,652340,3.25,110606,556000.0,685666.6666666666,577343.3333333334,520846.6666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38473BANGALORE AGENT 1PROD A,2005-05,BANGALORE,CPMNT,PROD A,494503,54768,440000,299166,3.25,265,818000.0,622834.3333333334,599760.5,524828.5833333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38504BANGALORE AGENT 1PROD A,2005-06,BANGALORE,CPMNT,PROD A,890530,530,955000,778178,3.25,65000,494503.0,734344.3333333334,630255.5,570639.4166666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38534BANGALORE AGENT 1PROD A,2005-07,BANGALORE,CPMNT,PROD A,1115000,65000,1050000,1602098,3.25,0,890530.0,833344.3333333334,759505.5,607396.0833333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38565BANGALORE AGENT 1PROD A,2005-08,BANGALORE,CPMNT,PROD A,423000,0,423000,652770,3.25,0,1115000.0,809510.0,716172.1666666666,612341.0833333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38596BANGALORE AGENT 1PROD A,2005-09,BANGALORE,CPMNT,PROD A,562500,0,565000,598667,3.25,2500,423000.0,700166.6666666666,717255.5,631716.0833333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38626BANGALORE AGENT 1PROD A,2005-10,BANGALORE,CPMNT,PROD A,1204000,5000,1600000,1150938,3.25,401000,562500.0,729833.3333333334,781588.8333333334,679466.0833333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38657BANGALORE AGENT 1PROD A,2005-11,BANGALORE,CPMNT,PROD A,1084000,401000,1000000,1340000,3.25,317000,1204000.0,950166.6666666666,879838.3333333334,739799.4166666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38687BANGALORE AGENT 1PROD A,2005-12,BANGALORE,CPMNT,PROD A,498500,158500,358500,430000,3.25,18500,1084000.0,928833.3333333334,814500.0,722377.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38718BANGALORE AGENT 1PROD A,2006-01,BANGALORE,CPMNT,PROD A,523500,18500,832500,702509,3.25,327500,498500.0,702000.0,715916.6666666666,737711.0833333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38749BANGALORE AGENT 1PROD A,2006-02,BANGALORE,CPMNT,PROD A,1536000,1310000,1100000,1359736,3.25,874000,523500.0,852666.6666666666,901416.6666666666,808794.4166666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38777BANGALORE AGENT 1PROD A,2006-03,BANGALORE,CPMNT,PROD A,296000,118500,405000,220376,3.25,227500,1536000.0,785166.6666666666,857000.0,787127.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38808BANGALORE AGENT 1PROD A,2006-04,BANGALORE,CPMNT,PROD A,748000,338000,460000,732424,3.25,50000,296000.0,860000.0,781000.0,781294.4166666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38838BANGALORE AGENT 1PROD A,2006-05,BANGALORE,CPMNT,PROD A,1576500,0,2212500,1510320,3.25,636000,748000.0,873500.0,863083.3333333334,871460.8333333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38869BANGALORE AGENT 1PROD A,2006-06,BANGALORE,CPMNT,PROD A,448000,162000,600000,750838,3.25,314000,1576500.0,924166.6666666666,854666.6666666666,834583.3333333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38899BANGALORE AGENT 1PROD A,2006-07,BANGALORE,CPMNT,PROD A,1357500,753000,1650000,1994949,3.25,1045500,448000.0,1127333.3333333333,993666.6666666666,854791.6666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38930BANGALORE AGENT 1PROD A,2006-08,BANGALORE,CPMNT,PROD A,628000,497000,604000,1307022,3.25,473000,1357500.0,811166.6666666666,842333.3333333334,871875.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38961BANGALORE AGENT 1PROD A,2006-09,BANGALORE,CPMNT,PROD A,630200,473000,1500000,1064852,3.25,1342800,628000.0,871900.0,898033.3333333334,877516.6666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38991BANGALORE AGENT 1PROD A,2006-10,BANGALORE,CPMNT,PROD A,682000,1342800,1200000,1069164,3.25,1860800,630200.0,646733.3333333334,887033.3333333334,834016.6666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39022BANGALORE AGENT 1PROD A,2006-11,BANGALORE,CPMNT,PROD A,266000,930400,575000,367218,3.25,1239400,682000.0,526066.6666666666,668616.6666666666,765850.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39052BANGALORE AGENT 1PROD A,2006-12,BANGALORE,CPMNT,PROD A,284000,1239400,100000,516506,3.25,1055400,266000.0,410666.6666666667,641283.3333333334,747975.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38749BANGALORE AGENT 2PROD A,2006-02,BANGALORE,CPMNT,PROD A,81000,0,186500,18129,8.419263456090652,105500,284000.0,210333.33333333334,428533.3333333333,711100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38777BANGALORE AGENT 2PROD A,2006-03,BANGALORE,CPMNT,PROD A,162500,105500,200500,94571,8.419263456090652,143500,81000.0,175833.33333333334,350950.0,596641.6666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38808BANGALORE AGENT 2PROD A,2006-04,BANGALORE,CPMNT,PROD A,244000,143500,125000,260708,8.419263456090652,24500,162500.0,162500.0,286583.3333333333,592308.3333333334,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38838BANGALORE AGENT 2PROD A,2006-05,BANGALORE,CPMNT,PROD A,312000,24500,351500,202420,8.419263456090652,64000,244000.0,239500.0,224916.66666666666,555975.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38869BANGALORE AGENT 2PROD A,2006-06,BANGALORE,CPMNT,PROD A,298000,64000,331000,33661,8.419263456090652,97000,312000.0,284666.6666666667,230250.0,449433.3333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38899BANGALORE AGENT 2PROD A,2006-07,BANGALORE,CPMNT,PROD A,242500,97000,145500,28189,8.419263456090652,0,298000.0,284166.6666666667,223333.33333333334,432308.3333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38930BANGALORE AGENT 2PROD A,2006-08,BANGALORE,CPMNT,PROD A,230500,0,275000,284667,3.25,44500,242500.0,257000.0,248250.0,338391.6666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38961BANGALORE AGENT 2PROD A,2006-09,BANGALORE,CPMNT,PROD A,294500,44500,715000,657262,3.25,465000,230500.0,255833.33333333334,270250.0,310600.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38991BANGALORE AGENT 2PROD A,2006-10,BANGALORE,CPMNT,PROD A,373000,465000,348500,809417,3.25,440500,294500.0,299333.3333333333,291750.0,289166.6666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39022BANGALORE AGENT 2PROD A,2006-11,BANGALORE,CPMNT,PROD A,268000,440500,759000,1785790,3.25,931500,373000.0,311833.3333333333,284416.6666666667,254666.66666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39052BANGALORE AGENT 2PROD A,2006-12,BANGALORE,CPMNT,PROD A,306000,931500,1001000,214415,3.25,1626500,268000.0,315666.6666666667,285750.0,258000.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38626DELHI AGENT 2PROD A,2005-10,DELHI,CPMNT,PROD A,0,0,0,0,8.419263456090652,0,306000.0,191333.33333333334,245333.33333333334,234333.33333333334,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37987CALCUTTA AGENT 2PROD A,2004-01,CALCUTTA,CPMNT,PROD A,179520,0,179520,169109,8.419263456090652,0,0.0,161840.0,236836.66666666666,242543.33333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38018CALCUTTA AGENT 2PROD A,2004-02,CALCUTTA,CPMNT,PROD A,263040,0,263040,178314,8.419263456090652,0,179520.0,147520.0,231593.33333333334,250921.66666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38047CALCUTTA AGENT 2PROD A,2004-03,CALCUTTA,CPMNT,PROD A,164800,0,164800,148019,8.419263456090652,0,263040.0,202453.33333333334,196893.33333333334,244321.66666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38078CALCUTTA AGENT 2PROD A,2004-04,CALCUTTA,CPMNT,PROD A,263840,0,325120,358494,3.2,61280,164800.0,230560.0,196200.0,240308.33333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38108CALCUTTA AGENT 2PROD A,2004-05,CALCUTTA,CPMNT,PROD A,206180,60640,208590,459108,3.2,63050,263840.0,211606.66666666666,179563.33333333334,232656.66666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38139CALCUTTA AGENT 2PROD A,2004-06,CALCUTTA,CPMNT,PROD A,244720,63050,311040,578292,3.2,129370,206180.0,238246.66666666666,220350.0,232841.66666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38169CALCUTTA AGENT 2PROD A,2004-07,CALCUTTA,CPMNT,PROD A,290970,129370,162880,467664,3.2,1280,244720.0,247290.0,238925.0,237880.83333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38200CALCUTTA AGENT 2PROD A,2004-08,CALCUTTA,CPMNT,PROD A,348480,0,348800,763659,3.25,320,290970.0,294723.3333333333,253165.0,242379.16666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38231CALCUTTA AGENT 2PROD A,2004-09,CALCUTTA,CPMNT,PROD A,344800,0,500000,348294,3.25,155200,348480.0,328083.3333333333,283165.0,240029.16666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38261CALCUTTA AGENT 2PROD A,2004-10,CALCUTTA,CPMNT,PROD A,155460,155200,656,303081,3.25,396,344800.0,282913.3333333333,265101.6666666667,230650.83333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38292CALCUTTA AGENT 2PROD A,2004-11,CALCUTTA,CPMNT,PROD A,924192,792,1082000,663566,3.25,158600,155460.0,474817.3333333333,384770.3333333333,282166.8333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38322CALCUTTA AGENT 2PROD A,2004-12,CALCUTTA,CPMNT,PROD A,249300,79300,292000,280000,3.25,122000,924192.0,442984.0,385533.6666666667,302941.8333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38353CALCUTTA AGENT 2PROD A,2005-01,CALCUTTA,CPMNT,PROD A,295750,122000,185500,313600,3.25,11750,249300.0,489747.3333333333,386330.3333333333,312627.6666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38384CALCUTTA AGENT 2PROD A,2005-02,CALCUTTA,CPMNT,PROD A,242690,10750,263000,285000,3.25,31060,295750.0,262580.0,368698.6666666667,310931.8333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38412CALCUTTA AGENT 2PROD A,2005-03,CALCUTTA,CPMNT,PROD A,218280,31060,197881,260656,3.25,10661,242690.0,252240.0,347612.0,315388.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38443CALCUTTA AGENT 2PROD A,2005-04,CALCUTTA,CPMNT,PROD A,293894,6680,287214,264682,3.25,0,218280.0,251621.33333333334,370684.3333333333,317893.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38473CALCUTTA AGENT 2PROD A,2005-05,CALCUTTA,CPMNT,PROD A,481000,0,481000,290272,3.25,0,293894.0,331058.0,296819.0,340794.6666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38504CALCUTTA AGENT 2PROD A,2005-06,CALCUTTA,CPMNT,PROD A,558000,0,597500,351484,3.25,39500,481000.0,444298.0,348269.0,366901.3333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38534CALCUTTA AGENT 2PROD A,2005-07,CALCUTTA,CPMNT,PROD A,391500,39500,353000,594777,3.25,1000,558000.0,476833.3333333333,364227.3333333333,375278.8333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38565CALCUTTA AGENT 2PROD A,2005-08,CALCUTTA,CPMNT,PROD A,472430,0,475000,593621,3.25,2570,391500.0,473976.6666666667,402517.3333333333,385608.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38596CALCUTTA AGENT 2PROD A,2005-09,CALCUTTA,CPMNT,PROD A,302570,2570,300000,408323,3.25,0,472430.0,388833.3333333333,416565.6666666667,382088.8333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38626CALCUTTA AGENT 2PROD A,2005-10,CALCUTTA,CPMNT,PROD A,478500,0,607500,329846,3.25,129000,302570.0,417833.3333333333,447333.3333333333,409008.8333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38657CALCUTTA AGENT 2PROD A,2005-11,CALCUTTA,CPMNT,PROD A,1239700,258000,1274000,1100000,3.25,292300,478500.0,673590.0,573783.3333333334,435301.1666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38687CALCUTTA AGENT 2PROD A,2005-12,CALCUTTA,CPMNT,PROD A,1268160,423450,1485300,1440000,3.25,640590,1239700.0,995453.3333333334,692143.3333333334,520206.1666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38718CALCUTTA AGENT 2PROD A,2006-01,CALCUTTA,CPMNT,PROD A,947860,427060,600000,1081468,3.25,79200,1268160.0,1151906.6666666667,784870.0,574548.6666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38749CALCUTTA AGENT 2PROD A,2006-02,CALCUTTA,CPMNT,PROD A,1737240,118800,2316630,975474,3.25,698190,947860.0,1317753.3333333333,995671.6666666666,699094.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38777CALCUTTA AGENT 2PROD A,2006-03,CALCUTTA,CPMNT,PROD A,774120,465460,1005000,573770,3.25,696340,1737240.0,1153073.3333333333,1074263.3333333333,745414.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
