Key,Date,Locations,C&F Agent,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice
38047PARWANOO AGENT 1PROD E,Mar-04,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,8160,0,12480,0,
38078PARWANOO AGENT 1PROD E,Apr-04,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,11520,4320,10560,0,
38108PARWANOO AGENT 1PROD E,May-04,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,12480,3360,14400,0,
38139PARWANOO AGENT 1PROD E,Jun-04,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,11040,5280,9600,0,
38169PARWANOO AGENT 1PROD E,Jul-04,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,15360,3840,12480,0,
38200PARWANOO AGENT 1PROD E,Aug-04,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,10056,936,19200,0,
38231PARWANOO AGENT 1PROD E,Sep-04,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,9600,10080,0,0,
38261PARWANOO AGENT 1PROD E,Oct-04,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,14880,0,14880,0,
38292PARWANOO AGENT 1PROD E,Nov-04,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,16320,0,23040,0,
38322PARWANOO AGENT 1PROD E,Dec-04,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,13440,6720,9600,11145,
38353PARWANOO AGENT 1PROD E,Jan-05,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,10080,2880,12000,10740,
38384PARWANOO AGENT 1PROD E,Feb-05,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,11040,4800,9600,13775,
38412PARWANOO AGENT 1PROD E,Mar-05,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,6240,3360,2880,12128,
38443PARWANOO AGENT 1PROD E,Apr-05,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,16800,0,16800,12697,
38473PARWANOO AGENT 1PROD E,May-05,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,11520,0,11520,12420,
38504PARWANOO AGENT 1PROD E,Jun-05,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,27360,0,33600,15000,
38534PARWANOO AGENT 1PROD E,Jul-05,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,18720,6240,12480,15091,
38565PARWANOO AGENT 1PROD E,Aug-05,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,17760,0,25920,16858,
38596PARWANOO AGENT 1PROD E,Sep-05,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,25920,8160,17760,15049,
38626PARWANOO AGENT 1PROD E,Oct-05,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,29280,0,45600,14283,
38657PARWANOO AGENT 1PROD E,Nov-05,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,18720,16320,2400,15216,
38687PARWANOO AGENT 1PROD E,Dec-05,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,27360,0,40800,15717,
38718PARWANOO AGENT 1PROD E,Jan-06,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,16320,13440,2880,13911,
38749PARWANOO AGENT 1PROD E,Feb-06,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,23520,0,30240,13384,
38777PARWANOO AGENT 1PROD E,Mar-06,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,16320,6720,36000,5652,
38808PARWANOO AGENT 1PROD E,Apr-06,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,24960,26400,0,14722,
38838PARWANOO AGENT 1PROD E,May-06,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,29280,1440,48000,13207,
38869PARWANOO AGENT 1PROD E,Jun-06,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,20640,10560,10080,23312,
38899PARWANOO AGENT 1PROD E,Jul-06,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,32160,0,32160,23058,
38930PARWANOO AGENT 1PROD E,Aug-06,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,31200,0,31200,24164,
38961PARWANOO AGENT 1PROD E,Sep-06,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,31680,0,66720,35135,
38991PARWANOO AGENT 1PROD E,Oct-06,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,45600,35040,16800,37809,
39022PARWANOO AGENT 1PROD E,Nov-06,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,30240,6240,24000,23441,
39052PARWANOO AGENT 1PROD E,Dec-06,PARWANOO BRANCH,PARWANOO AGENT 1,CPMNT,PROD E,24000,0,36000,27967,
37987ZIRAKPUR AGENT 1PROD E,Jan-04,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,42720,5948,72480,36000,
38018ZIRAKPUR AGENT 1PROD E,Feb-04,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,38880,35520,27840,47523,
38047ZIRAKPUR AGENT 1PROD E,Mar-04,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,29280,24480,41760,36118,
38078ZIRAKPUR AGENT 1PROD E,Apr-04,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,45600,19200,64800,82878,
38108ZIRAKPUR AGENT 1PROD E,May-04,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,49440,22080,47040,67060,
38139ZIRAKPUR AGENT 1PROD E,Jun-04,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,44640,19680,46560,89736,
38169ZIRAKPUR AGENT 1PROD E,Jul-04,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,48960,1440,56160,57230,
38200ZIRAKPUR AGENT 1PROD E,Aug-04,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,39360,960,75360,90368,
38231ZIRAKPUR AGENT 1PROD E,Sep-04,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,70560,480,94080,48702,
38261ZIRAKPUR AGENT 1PROD E,Oct-04,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,68640,16320,65280,41952,
38292ZIRAKPUR AGENT 1PROD E,Nov-04,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,57120,0,84480,46940,
38322ZIRAKPUR AGENT 1PROD E,Dec-04,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,63840,6720,72480,59403,
38353ZIRAKPUR AGENT 1PROD E,Jan-05,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,51840,5760,82080,55528,
38384ZIRAKPUR AGENT 1PROD E,Feb-05,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,44640,21600,39840,58900,
38412ZIRAKPUR AGENT 1PROD E,Mar-05,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,55680,0,93084,51514,
38443ZIRAKPUR AGENT 1PROD E,Apr-05,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,68160,28284,77280,52836,
38473ZIRAKPUR AGENT 1PROD E,May-05,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,59004,36924,48000,51612,
38504ZIRAKPUR AGENT 1PROD E,Jun-05,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,74400,0,142560,70895,
38534ZIRAKPUR AGENT 1PROD E,Jul-05,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,49440,27840,89280,61953,
38565ZIRAKPUR AGENT 1PROD E,Aug-05,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,71520,35520,75360,75107,
38596ZIRAKPUR AGENT 1PROD E,Sep-05,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,47520,22560,48000,70594,
38626ZIRAKPUR AGENT 1PROD E,Oct-05,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,100800,0,172800,69029,
38657ZIRAKPUR AGENT 1PROD E,Nov-05,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,75840,54720,61920,67314,6.2
38687ZIRAKPUR AGENT 1PROD E,Dec-05,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,79680,39840,128160,69938,
38718ZIRAKPUR AGENT 1PROD E,Jan-06,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,81120,63840,68640,63467,6.2
38749ZIRAKPUR AGENT 1PROD E,Feb-06,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,68640,36480,265280,63713,
38777ZIRAKPUR AGENT 1PROD E,Mar-06,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,41392,52592,603472,56732,
38808ZIRAKPUR AGENT 1PROD E,Apr-06,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,104160,122672,540000,75895,
38838ZIRAKPUR AGENT 1PROD E,May-06,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,79200,60752,853920,68280,
38869ZIRAKPUR AGENT 1PROD E,Jun-06,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,76592,143792,1042560,70205,
38899ZIRAKPUR AGENT 1PROD E,Jul-06,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,90720,143040,765120,65099,6.2
38930ZIRAKPUR AGENT 1PROD E,Aug-06,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,64800,27088,1112640,68970,
38961ZIRAKPUR AGENT 1PROD E,Sep-06,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,86880,239728,867840,117940,
38991ZIRAKPUR AGENT 1PROD E,Oct-06,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,94560,183568,711360,106568,6.2
39022ZIRAKPUR AGENT 1PROD E,Nov-06,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,92160,92848,664320,72068,
39052ZIRAKPUR AGENT 1PROD E,Dec-06,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD E,88321,210448,696960,84650,
37987AHMEDABAD AGENT 2PROD A,Jan-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,364480,240,366988,710028,
38018AHMEDABAD AGENT 2PROD A,Feb-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,508160,2108,507200,748676,
38047AHMEDABAD AGENT 2PROD A,Mar-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,354880,1148,668800,514750,
38078AHMEDABAD AGENT 2PROD A,Apr-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,643200,315068,683520,1560036,
38108AHMEDABAD AGENT 2PROD A,May-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,675520,355068,477760,1997866,
38139AHMEDABAD AGENT 2PROD A,Jun-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,785280,157068,862080,1128528,3.2
38169AHMEDABAD AGENT 2PROD A,Jul-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,757440,232960,922080,1509274,
38200AHMEDABAD AGENT 2PROD A,Aug-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,738500,389200,445000,1359769,
38231AHMEDABAD AGENT 2PROD A,Sep-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1042230,32700,1365030,991556,
38261AHMEDABAD AGENT 2PROD A,Oct-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,816530,355500,958500,933238,3.25
38292AHMEDABAD AGENT 2PROD A,Nov-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,858600,497470,879000,868284,
38322AHMEDABAD AGENT 2PROD A,Dec-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1020400,517870,820500,839968,
38353AHMEDABAD AGENT 2PROD A,Jan-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,825970,317970,855000,863365,
38384AHMEDABAD AGENT 2PROD A,Feb-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,756700,347000,573500,821819,
38412AHMEDABAD AGENT 2PROD A,Mar-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,457997,163800,464500,743496,
38443AHMEDABAD AGENT 2PROD A,Apr-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,0,0,2500,0,
38473AHMEDABAD AGENT 2PROD A,May-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1303000,2500,1412000,999000,
38504AHMEDABAD AGENT 2PROD A,Jun-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1174000,109000,1065000,998620,
38534AHMEDABAD AGENT 2PROD A,Jul-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1175500,0,1175500,1481988,
38565AHMEDABAD AGENT 2PROD A,Aug-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1435000,0,1435000,1290325,
38596AHMEDABAD AGENT 2PROD A,Sep-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1368500,0,1554500,1215000,
38626AHMEDABAD AGENT 2PROD A,Oct-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1089500,183500,1126000,1175000,
38657AHMEDABAD AGENT 2PROD A,Nov-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1375000,219000,1455000,1340000,
38687AHMEDABAD AGENT 2PROD A,Dec-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1396000,299000,1490500,1350000,3.25
38718AHMEDABAD AGENT 2PROD A,Jan-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1256500,393500,1112500,1440924,
38749AHMEDABAD AGENT 2PROD A,Feb-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1415500,249500,1650500,1281858,
38777AHMEDABAD AGENT 2PROD A,Mar-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1365505,484500,1279000,764281,
38808AHMEDABAD AGENT 2PROD A,Apr-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1729000,398000,1642000,1741469,3.25
38838AHMEDABAD AGENT 2PROD A,May-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1963000,311000,2269500,1586099,3.25
38869AHMEDABAD AGENT 2PROD A,Jun-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,2110955,172950,2221500,2602096,3.25
38899AHMEDABAD AGENT 2PROD A,Jul-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1537500,278500,1325000,1786879,
38930AHMEDABAD AGENT 2PROD A,Aug-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1698500,66000,2240000,2269055,
38961AHMEDABAD AGENT 2PROD A,Sep-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1917500,607500,1825000,2292096,3.25
38991AHMEDABAD AGENT 2PROD A,Oct-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1473000,515000,2075000,1949099,3.25
39022AHMEDABAD AGENT 2PROD A,Nov-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,2257500,1117000,2070500,1585848,3.25
39052AHMEDABAD AGENT 2PROD A,Dec-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPMNT,PROD A,1956000,930000,1592000,1357672,3.25
37987AHMEDABAD AGENT 1PROD A,Jan-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,227120,573,226880,169126,
38018AHMEDABAD AGENT 1PROD A,Feb-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,180800,333,180800,233389,
38047AHMEDABAD AGENT 1PROD A,Mar-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,131520,333,131520,112869,
38078AHMEDABAD AGENT 1PROD A,Apr-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,196480,333,309440,471840,
38108AHMEDABAD AGENT 1PROD A,May-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,246400,113293,149120,551604,
38139AHMEDABAD AGENT 1PROD A,Jun-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,254140,16013,402240,529588,
38169AHMEDABAD AGENT 1PROD A,Jul-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,302000,164113,219200,500000,
38200AHMEDABAD AGENT 1PROD A,Aug-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,219200,81313,287100,485225,
38231AHMEDABAD AGENT 1PROD A,Sep-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,348280,149213,350500,349638,
38261AHMEDABAD AGENT 1PROD A,Oct-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,292200,151433,257000,347281,
38292AHMEDABAD AGENT 1PROD A,Nov-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,292000,118223,498500,294838,
38322AHMEDABAD AGENT 1PROD A,Dec-04,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,333543,324723,273180,264248,
38353AHMEDABAD AGENT 1PROD A,Jan-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,285730,116180,440500,271315,
38384AHMEDABAD AGENT 1PROD A,Feb-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,266650,268450,61500,282965,
38412AHMEDABAD AGENT 1PROD A,Mar-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,270100,63300,416500,253182,3.25
38443AHMEDABAD AGENT 1PROD A,Apr-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,466500,209700,371000,308223,
38473AHMEDABAD AGENT 1PROD A,May-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,472850,114200,359000,308196,
38504AHMEDABAD AGENT 1PROD A,Jun-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,293000,350,293500,233693,
38534AHMEDABAD AGENT 1PROD A,Jul-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,520000,850,520000,560792,
38565AHMEDABAD AGENT 1PROD A,Aug-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,549505,850,549000,638001,
38596AHMEDABAD AGENT 1PROD A,Sep-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,751000,345,800000,600000,3.25
38626AHMEDABAD AGENT 1PROD A,Oct-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,431500,49345,525000,610000,
38657AHMEDABAD AGENT 1PROD A,Nov-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,542250,142500,400000,575000,3.25
38687AHMEDABAD AGENT 1PROD A,Dec-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,477500,250,579500,545000,3.25
38718AHMEDABAD AGENT 1PROD A,Jan-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,531500,102250,534500,517799,3.25
38749AHMEDABAD AGENT 1PROD A,Feb-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,624500,105250,525500,512880,
38777AHMEDABAD AGENT 1PROD A,Mar-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,855500,12500,1742000,618502,3.25
38808AHMEDABAD AGENT 1PROD A,Apr-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,832000,449500,590000,750559,3.25
38838AHMEDABAD AGENT 1PROD A,May-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,890500,207500,805500,479486,3.25
38869AHMEDABAD AGENT 1PROD A,Jun-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,3751600,490000,3664000,2627768,3.25
38899AHMEDABAD AGENT 1PROD A,Jul-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,2932500,301800,3132000,2436630,3.25
38930AHMEDABAD AGENT 1PROD A,Aug-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,1744000,334200,2400000,1790740,3.25
38961AHMEDABAD AGENT 1PROD A,Sep-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,897500,95100,1723982,1151541,3.25
38991AHMEDABAD AGENT 1PROD A,Oct-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,1589000,1183164,1030000,1872018,3.25
39022AHMEDABAD AGENT 1PROD A,Nov-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,2760000,936246,3075000,1983081,3.25
39052AHMEDABAD AGENT 1PROD A,Dec-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPMNT,PROD A,1567000,834164,2077000,2018718,3.25
37987AMBALA AGENT 1PROD A,Jan-04,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,173120,0,180800,106551,
38018AMBALA AGENT 1PROD A,Feb-04,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,112000,7680,191360,112351,
38047AMBALA AGENT 1PROD A,Mar-04,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,107200,48640,157120,88377,
38078AMBALA AGENT 1PROD A,Apr-04,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,94720,98560,56000,221312,
38108AMBALA AGENT 1PROD A,May-04,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,112320,59840,146560,283424,
38139AMBALA AGENT 1PROD A,Jun-04,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,112320,94080,78080,329028,
38169AMBALA AGENT 1PROD A,Jul-04,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,157420,59840,169300,286976,
38200AMBALA AGENT 1PROD A,Aug-04,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,174700,71720,172260,325151,
38231AMBALA AGENT 1PROD A,Sep-04,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,182600,69280,194500,160196,
38261AMBALA AGENT 1PROD A,Oct-04,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,207000,78180,208500,164169,
38292AMBALA AGENT 1PROD A,Nov-04,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,174000,78680,204000,175574,
38322AMBALA AGENT 1PROD A,Dec-04,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,211500,92680,163000,157357,
38353AMBALA AGENT 1PROD A,Jan-05,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,207000,44680,211000,178093,
38384AMBALA AGENT 1PROD A,Feb-05,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,217000,48680,190500,188100,
38412AMBALA AGENT 1PROD A,Mar-05,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,155000,22180,246000,155263,
38443AMBALA AGENT 1PROD A,Apr-05,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,248280,113180,232780,224262,
38473AMBALA AGENT 1PROD A,May-05,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,237000,82680,190000,173278,
38504AMBALA AGENT 1PROD A,Jun-05,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,255500,16680,318000,210907,
38534AMBALA AGENT 1PROD A,Jul-05,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,123500,43180,253000,320264,3.25
38565AMBALA AGENT 1PROD A,Aug-05,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,270680,162680,125000,429855,
38596AMBALA AGENT 1PROD A,Sep-05,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,360820,0,407500,206000,
38626AMBALA AGENT 1PROD A,Oct-05,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,284500,11680,572500,650000,
38657AMBALA AGENT 1PROD A,Nov-05,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,322000,257180,262500,235000,
38687AMBALA AGENT 1PROD A,Dec-05,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,360500,196680,325500,350000,
38718AMBALA AGENT 1PROD A,Jan-06,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,356250,161680,475000,295573,
38749AMBALA AGENT 1PROD A,Feb-06,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,365500,240430,575000,345000,
38777AMBALA AGENT 1PROD A,Mar-06,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,301500,344930,300000,575271,
38808AMBALA AGENT 1PROD A,Apr-06,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,490530,343430,250000,355982,
38838AMBALA AGENT 1PROD A,May-06,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,451600,102900,627500,273442,
38869AMBALA AGENT 1PROD A,Jun-06,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,454000,278800,477000,437223,
38899AMBALA AGENT 1PROD A,Jul-06,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,511000,201800,525000,321329,
38930AMBALA AGENT 1PROD A,Aug-06,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,453500,215800,450000,561992,
38961AMBALA AGENT 1PROD A,Sep-06,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,517000,212300,458000,540545,
38991AMBALA AGENT 1PROD A,Oct-06,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,439500,134300,825000,533683,
39022AMBALA AGENT 1PROD A,Nov-06,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,539800,499800,400000,399605,
39052AMBALA AGENT 1PROD A,Dec-06,AMBALA BRANCH,AMBALA AGENT 1,CPMNT,PROD A,558000,360000,550000,595604,
