Forecast,Agent_4,Location_PARWANOO,SKU,Location_ERNAKULAM,Location_GHAZIABAD,Sales_MA_3,Agent_5,OpeningStock,Location_DEHRADUN,Receipts,Sales_MA_12,Agent_2,Agent_3,Key,Location_CHENNAI,Location_CHANDIGARH,Location_BANGALORE,Date,Location,Sales,Location_CALCUTTA,Location_KANPUR,SellingPrice,Sales_MA_6,Location_AHMEDABAD,Location_ZIRAKPUR,Location_DELHI,NetStock,Lagged_Sales,Agent_1,Division,Location_AMBALA,Location_HYDERABAD,Location_MUMBAI,Scheme End,Days of Discount,Discount (%),PROD A,PROD B,PROD C,PROD D,PROD E,AHMEDABAD,AMBALA,BANGALORE,CHANDIGARH,CHENNAI,DEHRADUN,DELHI,GHAZIABAD,HYDERABAD,KANPUR,KOCHI,KOLKATA,MUMBAI,PARWANOO,ZIRAKHPUR
4672,0,0,PROD E,0,0,5306.666666666667,0,9935,0,0,3986.6666666666665,0,0,38565AMBALA AGENT 1PROD E,0,0,0,2005-08,AMBALA,2440,0,0,10.35,6313.333333333333,0,0,0,7495,3900.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
4437,0,0,PROD E,0,0,3928.3333333333335,0,7495,0,2790,4191.666666666667,0,0,38596AMBALA AGENT 1PROD E,0,0,0,2005-09,AMBALA,5445,0,0,10.35,7045.833333333333,0,0,0,4840,2440.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
5009,0,0,PROD E,0,0,4168.333333333333,0,4840,0,2340,4359.166666666667,0,0,38626AMBALA AGENT 1PROD E,0,0,0,2005-10,AMBALA,4620,0,0,10.35,5970.833333333333,0,0,0,2560,5445.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
2914,0,0,PROD E,0,0,4295.0,0,2560,0,1800,4486.666666666667,0,0,38657AMBALA AGENT 1PROD E,0,0,0,2005-11,AMBALA,2820,0,0,10.35,4800.833333333333,0,0,0,1540,4620.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
3236,0,0,PROD E,0,0,2840.0,0,1540,0,3780,4502.916666666667,0,0,38687AMBALA AGENT 1PROD E,0,0,0,2005-12,AMBALA,1080,0,0,10.35,3384.1666666666665,0,0,0,4240,2820.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
4627,0,0,PROD E,0,0,1930.0,0,4240,0,4320,4560.416666666667,0,0,38718AMBALA AGENT 1PROD E,0,0,0,2006-01,AMBALA,1890,0,0,10.35,3049.1666666666665,0,0,0,6670,1080.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
3308,0,0,PROD E,0,0,1490.3333333333333,0,6670,0,0,4603.0,0,0,38749AMBALA AGENT 1PROD E,0,0,0,2006-02,AMBALA,1501,0,0,10.35,2892.6666666666665,0,0,0,5169,1890.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
1692,0,0,PROD E,0,0,1730.3333333333333,0,5169,0,2880,4665.5,0,0,38777AMBALA AGENT 1PROD E,0,0,0,2006-03,AMBALA,1800,0,0,10.35,2285.1666666666665,0,0,0,6249,1501.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
12617,0,0,PROD E,0,0,3978.3333333333335,0,6249,0,10620,4462.5,0,0,38808AMBALA AGENT 1PROD E,0,0,0,2006-04,AMBALA,8634,0,0,10.35,2954.1666666666665,0,0,0,8235,1800.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
10484,0,0,PROD E,0,0,6403.333333333333,0,8055,0,7785,4373.833333333333,0,0,38838AMBALA AGENT 1PROD E,0,0,0,2006-05,AMBALA,8776,0,0,10.35,3946.8333333333335,0,0,0,7064,8634.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
11878,0,0,PROD E,0,0,8638.333333333334,0,7064,0,4140,4284.25,0,0,38869AMBALA AGENT 1PROD E,0,0,0,2006-06,AMBALA,8505,0,0,10.35,5184.333333333333,0,0,0,2699,8776.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
4083,0,0,PROD E,0,0,6895.333333333333,0,2699,0,2160,4243.0,0,0,38899AMBALA AGENT 1PROD E,0,0,0,2006-07,AMBALA,3405,0,0,10.43,5436.833333333333,0,0,0,1454,8505.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
2832,0,0,PROD E,0,0,5065.0,0,1454,0,5400,4313.416666666667,0,0,38930AMBALA AGENT 1PROD E,0,0,0,2006-08,AMBALA,3285,0,0,10.43,5734.166666666667,0,0,0,3569,3405.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
5154,0,0,PROD E,0,0,3455.0,0,3569,0,1800,4165.916666666667,0,0,38961AMBALA AGENT 1PROD E,0,0,0,2006-09,AMBALA,3675,0,0,10.43,6046.666666666667,0,0,0,1694,3285.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
4843,0,0,PROD E,0,0,3525.0,0,1334,0,6480,4082.1666666666665,0,0,38991AMBALA AGENT 1PROD E,0,0,0,2006-10,AMBALA,3615,0,0,10.43,5210.166666666667,0,0,0,4199,3675.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
3196,0,0,PROD E,0,0,3611.6666666666665,0,3839,0,4320,4142.583333333333,0,0,39022AMBALA AGENT 1PROD E,0,0,0,2006-11,AMBALA,3545,0,0,10.43,4338.333333333333,0,0,0,4614,3615.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
1563,0,0,PROD E,0,0,3211.6666666666665,0,4074,0,0,4258.833333333333,0,0,39052AMBALA AGENT 1PROD E,0,0,0,2006-12,AMBALA,2475,0,0,10.43,3333.333333333333,0,0,0,1599,3545.0,1,CPASF,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
3040,0,0,PROD E,0,0,3551.6666666666665,0,2475,0,2160,4487.583333333333,0,0,37987BANGALORE AGENT 1PROD E,0,0,1,2004-01,BANGALORE,4635,0,0,9.220272161741836,3538.333333333333,0,0,0,0,2475.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3133,0,0,PROD E,0,0,5240.0,0,0,0,12030,5080.0,0,0,38018BANGALORE AGENT 1PROD E,0,0,1,2004-02,BANGALORE,8610,0,0,9.220272161741836,4425.833333333333,0,0,0,3420,4635.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4150,0,0,PROD E,0,0,5785.0,0,3420,0,5130,5272.5,0,0,38047BANGALORE AGENT 1PROD E,0,0,1,2004-03,BANGALORE,4110,0,0,9.220272161741836,4498.333333333333,0,0,0,4440,8610.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
13000,0,0,PROD E,0,0,7335.0,0,4440,0,9000,5326.75,0,0,38078BANGALORE AGENT 1PROD E,0,0,1,2004-04,BANGALORE,9285,0,0,9.0,5443.333333333333,0,0,0,4155,4110.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
12124,0,0,PROD E,0,0,6480.0,0,4155,0,1890,5099.166666666667,0,0,38108BANGALORE AGENT 1PROD E,0,0,1,2004-05,BANGALORE,6045,0,0,9.0,5860.0,0,0,0,0,9285.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
10400,0,0,PROD E,0,0,6910.0,0,0,0,5400,4840.416666666667,0,0,38139BANGALORE AGENT 1PROD E,0,0,1,2004-06,BANGALORE,5400,0,0,9.0,6347.5,0,0,0,0,6045.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
9872,0,0,PROD E,0,0,7210.0,0,0,0,11880,5405.416666666667,0,0,38169BANGALORE AGENT 1PROD E,0,0,1,2004-07,BANGALORE,10185,0,0,9.0,7272.5,0,0,0,1695,5400.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8178,0,0,PROD E,0,0,6870.0,0,1695,0,9026,5550.416666666667,0,0,38200BANGALORE AGENT 1PROD E,0,0,1,2004-08,BANGALORE,5025,0,0,9.0,6675.0,0,0,0,5696,10185.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5233,0,0,PROD E,0,0,7590.0,0,5696,0,1980,5874.166666666667,0,0,38231BANGALORE AGENT 1PROD E,0,0,1,2004-09,BANGALORE,7560,0,0,9.0,7250.0,0,0,0,116,5025.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2608,0,0,PROD E,0,0,5350.0,0,116,0,6840,5861.666666666667,0,0,38261BANGALORE AGENT 1PROD E,0,0,1,2004-10,BANGALORE,3465,0,0,10.26,6280.0,0,0,0,3491,7560.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
10462,0,0,PROD E,0,0,5195.0,0,3491,0,10800,5946.25,0,0,38292BANGALORE AGENT 1PROD E,0,0,1,2004-11,BANGALORE,4560,0,0,10.26,6032.5,0,0,0,9731,3465.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6796,0,0,PROD E,0,0,4825.0,0,9731,0,3240,6277.5,0,0,38322BANGALORE AGENT 1PROD E,0,0,1,2004-12,BANGALORE,6450,0,0,10.26,6207.5,0,0,0,6521,4560.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4474,0,0,PROD E,0,0,5535.0,0,6521,0,2915,6357.5,0,0,38353BANGALORE AGENT 1PROD E,0,0,1,2005-01,BANGALORE,5595,0,0,10.26,5442.5,0,0,0,3841,6450.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6400,0,0,PROD E,0,0,5650.0,0,3841,0,7200,6048.75,0,0,38384BANGALORE AGENT 1PROD E,0,0,1,2005-02,BANGALORE,4905,0,0,10.26,5422.5,0,0,0,6136,5595.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4666,0,0,PROD E,0,0,4695.0,0,6136,0,6660,6005.0,0,0,38412BANGALORE AGENT 1PROD E,0,0,1,2005-03,BANGALORE,3585,0,0,10.26,4760.0,0,0,0,9211,4905.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
10522,0,0,PROD E,0,0,5300.0,0,9211,0,4519,5848.75,0,0,38443BANGALORE AGENT 1PROD E,0,0,1,2005-04,BANGALORE,7410,0,0,10.35,5417.5,0,0,0,6320,3585.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
10129,0,0,PROD E,0,0,5625.0,0,6320,0,12240,5835.0,0,0,38473BANGALORE AGENT 1PROD E,0,0,1,2005-05,BANGALORE,5880,0,0,10.35,5637.5,0,0,0,12680,7410.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
9224,0,0,PROD E,0,0,6505.0,0,12680,0,4500,5903.75,0,0,38504BANGALORE AGENT 1PROD E,0,0,1,2005-06,BANGALORE,6225,0,0,10.35,5600.0,0,0,0,10955,5880.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6819,0,0,PROD E,0,0,7240.0,0,10955,0,0,5856.25,0,0,38534BANGALORE AGENT 1PROD E,0,0,1,2005-07,BANGALORE,9615,0,0,10.35,6270.0,0,0,0,1340,6225.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4702,0,0,PROD E,0,0,7165.0,0,1340,0,10080,5908.75,0,0,38565BANGALORE AGENT 1PROD E,0,0,1,2005-08,BANGALORE,5655,0,0,10.35,6395.0,0,0,0,5765,9615.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7708,0,0,PROD E,0,0,6560.0,0,5765,0,9000,5646.25,0,0,38596BANGALORE AGENT 1PROD E,0,0,1,2005-09,BANGALORE,4410,0,0,10.35,6532.5,0,0,0,10355,5655.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5760,0,0,PROD E,0,0,4943.333333333333,0,10355,0,0,5754.583333333333,0,0,38626BANGALORE AGENT 1PROD E,0,0,1,2005-10,BANGALORE,4765,0,0,10.35,6091.666666666667,0,0,0,5590,4410.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6260,0,0,PROD E,0,0,4618.333333333333,0,5590,0,900,5764.583333333333,0,0,38657BANGALORE AGENT 1PROD E,0,0,1,2005-11,BANGALORE,4680,0,0,10.35,5891.666666666667,0,0,0,1810,4765.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6447,0,0,PROD E,0,0,5128.333333333333,0,1810,0,9915,5722.083333333333,0,0,38687BANGALORE AGENT 1PROD E,0,0,1,2005-12,BANGALORE,5940,0,0,10.35,5844.166666666667,0,0,0,5785,4680.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6500,0,0,PROD E,0,0,5540.0,0,5785,0,4545,5755.833333333333,0,0,38718BANGALORE AGENT 1PROD E,0,0,1,2006-01,BANGALORE,6000,0,0,10.35,5241.666666666667,0,0,0,4330,5940.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4872,0,0,PROD E,0,0,5770.0,0,4330,0,5745,5794.583333333333,0,0,38749BANGALORE AGENT 1PROD E,0,0,1,2006-02,BANGALORE,5370,0,0,10.35,5194.166666666667,0,0,0,4705,6000.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4623,0,0,PROD E,0,0,4600.0,0,4705,0,4680,5698.333333333333,0,0,38777BANGALORE AGENT 1PROD E,0,0,1,2006-03,BANGALORE,2430,0,0,10.35,4864.166666666667,0,0,0,6955,5370.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5955,0,0,PROD E,0,0,4480.0,0,6955,0,4680,5550.833333333333,0,0,38808BANGALORE AGENT 1PROD E,0,0,1,2006-04,BANGALORE,5640,0,0,10.35,5010.0,0,0,0,5995,2430.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7161,0,0,PROD E,0,0,4140.0,0,5995,0,4500,5423.333333333333,0,0,38838BANGALORE AGENT 1PROD E,0,0,1,2006-05,BANGALORE,4350,0,0,10.35,4955.0,0,0,0,6145,5640.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7498,0,0,PROD E,0,0,5200.0,0,6145,0,0,5372.083333333333,0,0,38869BANGALORE AGENT 1PROD E,0,0,1,2006-06,BANGALORE,5610,0,0,10.35,4900.0,0,0,0,535,4350.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8907,0,0,PROD E,0,0,4380.0,0,490,0,2700,4835.833333333333,0,0,38899BANGALORE AGENT 1PROD E,0,0,1,2006-07,BANGALORE,3180,0,0,10.43,4430.0,0,0,0,10,5610.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5387,0,0,PROD E,0,0,4880.0,0,10,0,12465,4852.083333333333,0,0,38930BANGALORE AGENT 1PROD E,0,0,1,2006-08,BANGALORE,5850,0,0,10.43,4510.0,0,0,0,6625,3180.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4356,0,0,PROD E,0,0,3830.0,0,6625,0,0,4689.583333333333,0,0,38961BANGALORE AGENT 1PROD E,0,0,1,2006-09,BANGALORE,2460,0,0,10.43,4515.0,0,0,0,4165,5850.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3651,0,0,PROD E,0,0,3820.0,0,4060,0,4530,4555.0,0,0,38991BANGALORE AGENT 1PROD E,0,0,1,2006-10,BANGALORE,3150,0,0,10.43,4100.0,0,0,0,5440,2460.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4507,0,0,PROD E,0,0,3456.6666666666665,0,3460,0,6840,4561.666666666667,0,0,39022BANGALORE AGENT 1PROD E,0,0,1,2006-11,BANGALORE,4760,0,0,10.43,4168.333333333333,0,0,0,5540,3150.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5906,0,0,PROD E,0,0,4291.666666666667,0,5540,0,0,4480.416666666667,0,0,39052BANGALORE AGENT 1PROD E,0,0,1,2006-12,BANGALORE,4965,0,0,10.43,4060.8333333333335,0,0,0,575,4760.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
500,0,0,PROD E,0,0,3326.6666666666665,0,0,0,720,4001.6666666666665,1,0,38749BANGALORE AGENT 2PROD E,0,0,1,2006-02,BANGALORE,255,0,0,10.35,3573.333333333333,0,0,0,465,4965.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
819,0,0,PROD E,0,0,2185.0,0,465,0,1980,3665.4166666666665,1,0,38777BANGALORE AGENT 2PROD E,0,0,1,2006-03,BANGALORE,1335,0,0,10.35,2820.833333333333,0,0,0,1110,255.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2092,0,0,PROD E,0,0,1065.0,0,1110,0,720,3596.6666666666665,1,0,38808BANGALORE AGENT 2PROD E,0,0,1,2006-04,BANGALORE,1605,0,0,10.35,2678.333333333333,0,0,0,225,1335.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1522,0,0,PROD E,0,0,1680.0,0,225,0,2520,3301.6666666666665,1,0,38838BANGALORE AGENT 2PROD E,0,0,1,2006-05,BANGALORE,2100,0,0,10.35,2503.333333333333,0,0,0,645,1605.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
171,0,0,PROD E,0,0,1450.0,0,645,0,0,2992.9166666666665,1,0,38869BANGALORE AGENT 2PROD E,0,0,1,2006-06,BANGALORE,645,0,0,10.35,1817.5,0,0,0,0,2100.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
213,0,0,PROD E,0,0,1680.0,0,0,0,2340,2716.6666666666665,1,0,38899BANGALORE AGENT 2PROD E,0,0,1,2006-07,BANGALORE,2295,0,0,10.43,1372.5,0,0,0,45,645.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1450,0,0,PROD E,0,0,1470.0,0,45,0,3600,2574.1666666666665,1,0,38930BANGALORE AGENT 2PROD E,0,0,1,2006-08,BANGALORE,1470,0,0,10.43,1575.0,0,0,0,2175,2295.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1868,0,0,PROD E,0,0,1830.0,0,2175,0,1110,2230.4166666666665,1,0,38961BANGALORE AGENT 2PROD E,0,0,1,2006-09,BANGALORE,1725,0,0,10.43,1640.0,0,0,0,1560,1470.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1156,0,0,PROD E,0,0,1625.0,0,1560,0,1800,2165.4166666666665,1,0,38991BANGALORE AGENT 2PROD E,0,0,1,2006-10,BANGALORE,1680,0,0,10.43,1652.5,0,0,0,1680,1725.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1638,0,0,PROD E,0,0,1685.0,0,1680,0,1080,2040.4166666666667,1,0,39022BANGALORE AGENT 2PROD E,0,0,1,2006-11,BANGALORE,1650,0,0,10.43,1577.5,0,0,0,1110,1680.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1764,0,0,PROD E,0,0,1480.0,0,1110,0,0,1736.25,1,0,39052BANGALORE AGENT 2PROD E,0,0,1,2006-12,BANGALORE,1110,0,0,10.43,1655.0,0,0,0,0,1650.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
12172,0,0,PROD E,0,0,6750.0,0,5844,0,15993,2780.0,1,0,37987CALCUTTA AGENT 2PROD E,0,0,0,2004-01,CALCUTTA,17490,1,0,9.220272161741836,4187.5,0,0,0,4347,1110.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
12544,0,0,PROD E,0,0,10350.0,0,4347,0,8820,3796.25,1,0,38018CALCUTTA AGENT 2PROD E,0,0,0,2004-02,CALCUTTA,12450,1,0,9.220272161741836,6017.5,0,0,0,717,17490.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
12634,0,0,PROD E,0,0,13124.0,0,717,0,12060,4471.0,1,0,38047CALCUTTA AGENT 2PROD E,0,0,0,2004-03,CALCUTTA,9432,1,0,9.220272161741836,7302.0,0,0,0,3345,12450.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
58652,0,0,PROD E,0,0,16474.0,0,2085,0,30060,6632.25,1,0,38078CALCUTTA AGENT 2PROD E,0,0,0,2004-04,CALCUTTA,27540,1,0,9.0,11612.0,0,0,0,4605,9432.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
48100,0,0,PROD E,0,0,19709.0,0,2805,0,48780,8303.5,1,0,38108CALCUTTA AGENT 2PROD E,0,0,0,2004-05,CALCUTTA,22155,1,0,9.0,15029.5,0,0,0,29430,27540.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
54116,0,0,PROD E,0,0,35000.0,0,29430,0,27360,12858.5,1,0,38139CALCUTTA AGENT 2PROD E,0,0,0,2004-06,CALCUTTA,55305,1,0,9.0,24062.0,0,0,0,1485,22155.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
37710,0,0,PROD E,0,0,28900.0,0,1485,0,19080,13437.25,1,0,38169CALCUTTA AGENT 2PROD E,0,0,0,2004-07,CALCUTTA,9240,1,0,9.0,22687.0,0,0,0,11325,55305.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
32378,0,0,PROD E,0,0,26910.0,0,11325,0,15300,14663.5,1,0,38200CALCUTTA AGENT 2PROD E,0,0,0,2004-08,CALCUTTA,16185,1,0,9.0,23309.5,0,0,0,10440,9240.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
19000,0,0,PROD E,0,0,13728.333333333334,0,10440,0,11880,15833.083333333334,1,0,38231CALCUTTA AGENT 2PROD E,0,0,0,2004-09,CALCUTTA,15760,1,0,9.0,24364.166666666668,0,0,0,6560,16185.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
18000,0,0,PROD E,0,0,17413.333333333332,0,6560,0,21420,17384.333333333332,1,0,38261CALCUTTA AGENT 2PROD E,0,0,0,2004-10,CALCUTTA,20295,1,0,10.26,23156.666666666668,0,0,0,7685,15760.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
22462,0,0,PROD E,0,0,15788.333333333334,0,7685,0,16560,18189.33333333333,1,0,38292CALCUTTA AGENT 2PROD E,0,0,0,2004-11,CALCUTTA,11310,1,0,10.26,21349.166666666668,0,0,0,12935,20295.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
14592,0,0,PROD E,0,0,14336.333333333334,0,12935,0,6315,19047.166666666668,1,0,38322CALCUTTA AGENT 2PROD E,0,0,0,2004-12,CALCUTTA,11404,1,0,10.26,14032.333333333334,0,0,0,7846,11310.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
14006,0,0,PROD E,0,0,16235.333333333334,0,7846,0,22110,19755.666666666668,1,0,38353CALCUTTA AGENT 2PROD E,0,0,0,2005-01,CALCUTTA,25992,1,0,10.26,16824.333333333332,0,0,0,3964,11404.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
14550,0,0,PROD E,0,0,15964.0,0,3964,0,21780,19592.83333333333,1,0,38384CALCUTTA AGENT 2PROD E,0,0,0,2005-02,CALCUTTA,10496,1,0,10.26,15876.166666666666,0,0,0,15248,25992.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
14164,0,0,PROD E,0,0,14732.666666666666,0,15248,0,14280,19449.33333333333,1,0,38412CALCUTTA AGENT 2PROD E,0,0,0,2005-03,CALCUTTA,7710,1,0,10.26,14534.5,0,0,0,21818,10496.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
31636,0,0,PROD E,0,0,12763.666666666666,0,21818,0,16380,18828.08333333333,1,0,38443CALCUTTA AGENT 2PROD E,0,0,0,2005-04,CALCUTTA,20085,1,0,10.35,14499.5,0,0,0,18113,7710.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
35202,0,0,PROD E,0,0,15820.0,0,18008,0,29340,18620.58333333333,1,0,38473CALCUTTA AGENT 2PROD E,0,0,0,2005-05,CALCUTTA,19665,1,0,10.35,15892.0,0,0,0,27683,20085.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
36000,0,0,PROD E,0,0,21876.666666666668,0,27683,0,8100,16168.5,1,0,38504CALCUTTA AGENT 2PROD E,0,0,0,2005-06,CALCUTTA,25880,1,0,10.35,18304.666666666668,0,0,0,9903,19665.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
19970,0,0,PROD E,0,0,21641.666666666668,0,9903,0,9630,17013.5,1,0,38534CALCUTTA AGENT 2PROD E,0,0,0,2005-07,CALCUTTA,19380,1,0,10.35,17202.666666666668,0,0,0,153,25880.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
15949,0,0,PROD E,0,0,22110.0,0,3,0,33480,17420.583333333332,1,0,38565CALCUTTA AGENT 2PROD E,0,0,0,2005-08,CALCUTTA,21070,1,0,10.35,18965.0,0,0,0,12413,19380.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
17538,0,0,PROD E,0,0,19330.0,0,12413,0,16200,17568.916666666668,1,0,38596CALCUTTA AGENT 2PROD E,0,0,0,2005-09,CALCUTTA,17540,1,0,10.35,20603.33333333333,0,0,0,11073,21070.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
19191,0,0,PROD E,0,0,20830.0,0,1173,0,32940,17867.666666666668,1,0,38626CALCUTTA AGENT 2PROD E,0,0,0,2005-10,CALCUTTA,23880,1,0,10.35,21235.83333333333,0,0,0,10233,17540.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
15970,0,0,PROD E,0,0,18491.666666666668,0,10233,0,9900,18096.416666666668,1,0,38657CALCUTTA AGENT 2PROD E,0,0,0,2005-11,CALCUTTA,14055,1,0,10.35,20300.83333333333,0,0,0,6078,23880.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
13756,0,0,PROD E,0,0,16530.0,0,5898,0,21795,18117.33333333333,1,0,38687CALCUTTA AGENT 2PROD E,0,0,0,2005-12,CALCUTTA,11655,1,0,10.35,17930.0,0,0,0,16038,14055.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
23540,0,0,PROD E,0,0,14663.333333333334,0,15858,0,14040,17474.666666666668,1,0,38718CALCUTTA AGENT 2PROD E,0,0,0,2006-01,CALCUTTA,18280,1,0,10.35,17746.666666666668,0,0,0,11618,11655.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
9800,0,0,PROD E,0,0,13973.333333333334,0,11618,0,12600,17598.75,1,0,38749CALCUTTA AGENT 2PROD E,0,0,0,2006-02,CALCUTTA,11985,1,0,10.35,16232.5,0,0,0,12233,18280.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
10386,0,0,PROD E,0,0,13383.333333333334,0,12233,0,6215,17780.0,1,0,38777CALCUTTA AGENT 2PROD E,0,0,0,2006-03,CALCUTTA,9885,1,0,10.35,14956.666666666666,0,0,0,8563,11985.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
